day_pass_id,purchaser_id,date,pass_type,group_ages
6685,9608,2023-05-16,Single,47
6686,625,2024-06-24,Single,"25,31,53,58,48"
6687,9553,2023-05-03,Student,"59,8,35,29,8"
6688,6520,2024-06-07,Family,"21,47,32"
6689,476,2024-11-09,Student,9
6690,5460,2024-01-20,Single,16
6691,8983,2025-01-13,Single,"22,54,15,24,10"
6692,1216,2023-10-25,Single,"41,9,13,18,49"
6693,9377,2023-11-23,Single,"31,56,42,32"
6694,369,2024-08-16,Student,"35,25,53,54,58"
6695,4542,2024-02-09,Student,"41,11,60,43,37,36"
6696,5942,2025-02-05,Family,"55,48,9,29"
6697,7467,2023-10-22,Single,"26,27,44,60,47,21"
6698,6623,2024-03-22,Student,"9,58,19,15"
6699,3700,2023-04-26,Family,53
6700,4118,2024-09-08,Family,"48,10,45,27,25"
6701,2336,2024-03-27,Single,34
6702,106,2024-10-06,Single,"37,16"
6703,9659,2023-05-26,Single,"11,49,50,12"
6704,5447,2023-04-04,Student,"18,20,18,41,9"
6705,9975,2024-09-05,Student,"39,39"
6706,2014,2024-01-14,Student,"8,9,28,14,49,26"
6707,4976,2024-02-13,Student,"38,7,22,34,31"
6708,5664,2023-07-02,Family,43
6709,9813,2023-07-28,Student,"5,37,12,21"
6710,388,2023-10-18,Student,"39,40"
6711,5377,2023-08-20,Family,"34,50"
6712,8882,2023-11-18,Family,"51,32"
6713,1307,2023-06-06,Single,"8,23,16"
6714,113,2024-12-05,Student,"24,19,59"
6715,7936,2024-01-06,Family,"44,18,32"
6716,2485,2025-02-11,Family,"52,38,57,33"
6717,5964,2024-06-08,Family,"59,55,57,50,25"
6718,5201,2023-10-06,Student,"18,22,8"
6719,6951,2023-07-25,Single,"10,27"
6720,5743,2023-08-30,Family,"35,31"
6721,8561,2024-06-04,Family,"51,48,15,9"
6722,8035,2023-07-08,Student,"36,18"
6723,8717,2024-11-30,Single,45
6724,951,2024-10-17,Student,"7,10,31"
6725,2906,2025-02-16,Family,39
6726,1931,2024-07-14,Student,"56,45"
6727,1151,2023-09-12,Single,"53,45"
6728,413,2024-04-26,Family,"41,40,12,7"
6729,9103,2024-11-12,Family,"13,58,40"
6730,5355,2024-05-03,Student,"25,17,48,56,53,11"
6731,7513,2023-10-19,Student,"17,18,40"
6732,4296,2023-11-09,Family,"36,49,60,58"
6733,5844,2024-07-09,Single,"51,35"
6734,4426,2024-05-18,Student,"9,60,7,57"
6735,2315,2024-02-27,Family,"13,23,7"
6736,5062,2023-07-18,Single,"46,30,49"
6737,6717,2024-01-15,Family,24
6738,2371,2024-05-13,Student,"57,55,25,23,37"
6739,809,2024-07-07,Single,35
6740,8014,2024-12-13,Student,"7,33,49,31,36,55"
6741,4397,2024-10-03,Single,"36,25,30,57"
6742,6671,2023-10-26,Student,"16,38,56,18,54,41"
6743,9293,2023-06-08,Single,"17,55,29"
6744,7863,2023-11-17,Student,"17,15,47"
6745,5856,2025-02-21,Student,"37,10,35"
6746,8986,2023-12-02,Single,36
6747,6923,2024-03-17,Student,39
6748,5589,2023-07-20,Student,"54,26,34,60"
6749,7373,2023-05-17,Student,"10,42,31,9,54,28"
6750,1909,2023-04-13,Single,"60,54,50"
6751,7805,2023-04-21,Student,"15,10,13,56"
6752,4693,2023-09-15,Single,"42,40,11,7,18,22"
6753,9603,2024-09-28,Family,"27,57,8,7,39,40"
6754,3140,2024-01-17,Single,"17,43,31,47"
6755,1027,2025-01-30,Student,"18,30,15,54,22,24"
6756,7520,2025-02-25,Student,"50,9"
6757,255,2024-04-21,Family,57
6758,4320,2025-02-01,Student,"29,47,54,37"
6759,7655,2024-09-20,Family,"37,56,39"
6760,4525,2025-02-02,Family,"58,24"
6761,8362,2024-01-24,Family,"35,48,21,48,42,28"
6762,7980,2024-07-23,Family,59
6763,4822,2023-12-26,Single,25
6764,5678,2023-09-12,Student,"48,11"
6765,3017,2025-03-13,Single,53
6766,8943,2023-04-27,Single,"37,60,16,58"
6767,2569,2024-12-20,Single,"58,6,8,22,22,38"
6768,1508,2023-06-30,Student,"51,33,37,60,49,27"
6769,8322,2024-08-03,Family,"42,27"
6770,9749,2025-03-15,Family,"49,25,44,20,54,25"
6771,7974,2023-07-29,Single,53
6772,1521,2023-10-22,Single,60
6773,6666,2023-03-27,Student,"36,16,44,36,28"
6774,2171,2024-01-07,Student,53
6775,7477,2023-08-19,Family,"43,20,54"
6776,6770,2023-04-14,Student,"6,17,36"
6777,3192,2025-02-09,Family,"37,21,19"
6778,9328,2023-05-04,Student,"53,12,5"
6779,9854,2023-10-14,Single,54
6780,3414,2025-03-09,Student,"35,31"
6781,8375,2023-05-20,Family,"43,49,14,36"
6782,2716,2023-12-30,Single,"55,58,42,41,9,53"
6783,3392,2025-02-18,Family,15
6784,7528,2024-11-30,Single,"11,52,6,15,11,8"
6785,4877,2024-12-18,Student,"6,11,39,51,36,25"
6786,4438,2024-09-17,Single,"27,10"
6787,3013,2023-12-09,Family,"22,15,21,53"
6788,5787,2024-09-07,Student,"28,39"
6789,9567,2024-12-22,Family,"42,55"
6790,2334,2024-12-26,Student,"30,33"
6791,958,2025-02-17,Single,"28,49"
6792,9068,2023-07-09,Family,"23,24"
6793,4891,2023-12-20,Student,"44,10,19,50"
6794,9081,2023-05-05,Single,45
6795,2980,2024-02-10,Single,"23,21,43,49,38,54"
6796,7071,2024-02-12,Family,"30,45,38"
6797,5168,2024-10-29,Student,"55,34"
6798,5484,2024-06-01,Family,"55,54,46,28,44,16"
6799,8771,2023-12-16,Single,13
6800,5707,2024-03-17,Single,"21,37,22,58"
6801,3212,2023-09-23,Family,"52,39,41"
6802,5095,2023-04-09,Family,"6,46,40,42,55,31"
6803,9770,2025-02-20,Student,"57,52,33,12"
6804,8866,2024-03-26,Student,"56,13,35,25,36"
6805,1161,2023-12-19,Family,"43,40,29,47,24,48"
6806,1954,2025-01-30,Single,"51,40,45,30,11,25"
6807,7916,2024-04-03,Student,"49,35,51,31,18,14"
6808,451,2024-02-20,Family,"5,7"
6809,3658,2024-01-26,Single,"21,38,26,10"
6810,4376,2024-02-15,Single,"41,40"
6811,1458,2024-01-20,Single,35
6812,8187,2023-12-25,Family,"55,25,32"
6813,6889,2024-08-15,Single,"21,36,5,24,15,58"
6814,1421,2024-04-25,Student,"26,42,19"
6815,4894,2024-05-24,Family,"51,50,21,37,53,54"
6816,9334,2024-08-17,Single,35
6817,189,2024-02-17,Family,"60,45,52"
6818,4323,2023-06-12,Single,"32,10"
6819,1561,2024-05-13,Student,"13,20,57,32"
6820,2212,2024-05-26,Family,25
6821,5046,2023-04-24,Single,"23,16,18"
6822,1383,2024-01-06,Family,"32,21,6,36,29"
6823,3924,2025-03-05,Single,"38,11"
6824,7675,2023-04-09,Student,"20,28,56,33,35,41"
6825,8732,2025-03-11,Single,"28,52,6,57,48,32"
6826,8749,2023-06-11,Family,11
6827,6425,2024-01-29,Family,"24,41,51,49,7"
6828,4491,2024-01-20,Family,"18,43,43,37"
6829,4550,2023-08-21,Student,"28,13"
6830,694,2024-05-12,Student,"59,9,49"
6831,9577,2023-09-28,Single,51
6832,4030,2024-05-04,Single,39
6833,5349,2024-05-15,Family,"12,47"
6834,1407,2024-01-22,Student,45
6835,1650,2024-06-24,Single,"51,34,15,34,15,9"
6836,7417,2024-03-03,Student,"52,17,26,22,57"
6837,9444,2025-02-08,Single,38
6838,3601,2024-10-02,Single,"35,12,6"
6839,6866,2024-07-20,Single,"55,5"
6840,2009,2023-06-28,Student,"22,35,20,5,13"
6841,2235,2024-01-09,Single,"44,58,48,35,21"
6842,8365,2024-02-12,Single,"36,27,24,20"
6843,7099,2025-01-27,Student,"30,20,27"
6844,552,2024-06-01,Student,"18,34"
6845,4816,2024-01-23,Student,"37,40,15,47,6"
6846,2896,2023-10-05,Single,"55,19,41,31,37,35"
6847,4370,2023-04-06,Student,"37,35,12"
6848,4347,2024-02-27,Student,"29,20"
6849,4710,2025-01-14,Family,"34,8,11,60"
6850,3410,2025-01-31,Single,"6,38"
6851,6031,2024-04-09,Family,"23,47"
6852,3585,2023-05-02,Student,"57,11,46,11,6,8"
6853,1886,2023-04-05,Family,"54,20"
6854,7072,2024-02-17,Student,"55,26,27,58,45,23"
6855,3447,2023-04-10,Student,"42,5,31,56"
6856,6552,2023-07-20,Student,"19,7,51,51,47,35"
6857,7334,2024-10-04,Student,"53,29,41,36"
6858,6160,2024-10-13,Single,39
6859,2677,2024-06-10,Single,"24,45,10,31"
6860,4388,2024-05-07,Student,"52,47"
6861,7707,2023-07-10,Family,"8,47,51,9,38"
6862,553,2023-06-10,Student,"19,47,42,5,15,8"
6863,5313,2023-07-29,Family,"37,56,42"
6864,6142,2023-09-03,Family,"6,33,31,20"
6865,9346,2025-01-19,Student,58
6866,8000,2023-07-30,Single,29
6867,8161,2023-04-16,Family,"49,40"
6868,9568,2025-03-13,Single,"39,34,59"
6869,9345,2024-09-16,Student,"5,17"
6870,4446,2023-04-22,Family,"55,11,46,30"
6871,2886,2023-05-25,Student,"47,26,51,56"
6872,2268,2023-11-01,Family,"21,22"
6873,2704,2023-04-08,Single,"58,56,24"
6874,5196,2024-04-22,Single,"40,11,6"
6875,8894,2024-12-05,Single,"22,42,11,48,24"
6876,5841,2024-09-15,Family,"37,58,5,45"
6877,982,2024-08-02,Family,"52,53,16"
6878,7730,2023-06-28,Student,57
6879,9328,2024-11-27,Family,"53,9,29"
6880,7838,2024-07-13,Single,"14,53,32,16,23"
6881,7519,2024-03-18,Student,"36,50,28,16,24,21"
6882,4733,2023-04-22,Single,"51,9,18"
6883,9218,2023-11-14,Family,"33,34,13,10,21"
6884,8478,2024-01-08,Single,"30,12"
6885,3269,2023-06-15,Student,"29,53,7"
6886,7411,2023-08-14,Family,54
6887,9604,2023-11-22,Student,"32,5,54,40,15,23"
6888,5403,2024-10-15,Single,"18,52,47"
6889,7086,2024-10-22,Family,"13,51,12,28,52,13"
6890,4956,2024-03-17,Single,"46,36,52,42,25"
6891,5570,2023-10-28,Family,47
6892,5945,2024-03-03,Single,"51,48,30,43,47,47"
6893,6277,2024-05-26,Family,9
6894,2350,2024-05-15,Student,"23,53,59,36,32,14"
6895,4061,2023-04-08,Family,"23,59"
6896,9038,2025-03-08,Family,"20,21,39,21,57,25"
6897,7513,2023-03-29,Family,"17,48,13"
6898,4545,2025-03-10,Student,"39,58,50,55,46"
6899,2474,2025-03-09,Single,"52,59,60,25,28"
6900,6648,2024-06-11,Family,"13,46,52,44,44,8"
6901,9064,2024-08-24,Family,"55,6,60"
6902,7764,2024-01-28,Single,"30,6,49"
6903,6607,2024-12-29,Single,"31,26,30,56,25,6"
6904,5689,2023-09-20,Single,"21,41,30,10"
6905,2637,2023-09-10,Single,"22,23"
6906,4286,2023-05-06,Student,45
6907,538,2024-04-10,Family,"20,51"
6908,6391,2025-02-02,Student,"45,35,27,35"
6909,7541,2024-04-25,Family,"18,47,35,27"
6910,3134,2023-10-15,Student,"9,30,18"
6911,7219,2023-04-26,Single,13
6912,8675,2024-07-15,Student,"20,15,6,57,50,21"
6913,665,2024-10-15,Family,"35,19,50,49,57"
6914,1629,2024-10-15,Student,"14,60,48,16"
6915,8519,2023-03-28,Student,"16,6,14,5,48"
6916,7934,2023-11-06,Single,"45,49,50,39,5"
6917,897,2024-03-09,Student,"41,18"
6918,9706,2023-08-11,Single,29
6919,6908,2023-07-07,Student,"59,37,15,17,12,57"
6920,6638,2024-11-20,Family,"29,31,45,52,52"
6921,2628,2023-11-27,Family,9
6922,8331,2023-07-10,Student,15
6923,4411,2024-02-12,Family,"45,52,8,55,59"
6924,1376,2024-06-23,Family,"56,31,41,27,58"
6925,6227,2025-02-15,Family,"21,41,51,57"
6926,2000,2024-09-16,Family,"40,20,44,58,32,45"
6927,2418,2024-02-29,Single,"31,11,13,38,53,49"
6928,3455,2023-05-26,Family,"29,27"
6929,8018,2023-10-18,Family,"44,32,51"
6930,6806,2023-10-13,Student,41
6931,6037,2024-06-10,Family,"52,44"
6932,6002,2024-08-12,Student,"33,59,47"
6933,4565,2023-04-13,Student,"49,17,55"
6934,9367,2024-02-25,Single,"58,18,20,18"
6935,5634,2024-02-20,Single,"58,38,32,15,45,34"
6936,2197,2024-02-27,Single,"21,10,45,50,21,32"
6937,6764,2023-09-29,Single,"59,44"
6938,3165,2023-04-10,Family,"54,30"
6939,4370,2024-11-08,Family,"37,33"
6940,5732,2023-05-02,Family,"32,32,20,55,20"
6941,2187,2025-02-26,Single,25
6942,2608,2024-08-14,Student,"34,16,26"
6943,3572,2023-05-20,Single,"7,47,55,25"
6944,1766,2024-09-28,Student,"23,9,49"
6945,4149,2024-12-29,Single,"29,22"
6946,8172,2024-08-15,Family,"49,54,47"
6947,2268,2023-07-24,Single,"21,47,17,38"
6948,6196,2025-01-25,Student,"36,55,9,49"
6949,6073,2024-03-18,Student,"49,6,5,20,53"
6950,4085,2023-12-22,Single,"14,27,6"
6951,8074,2023-12-16,Student,"30,20"
6952,7889,2023-12-25,Single,36
6953,4654,2023-05-25,Student,48
6954,2248,2023-06-25,Family,"19,56,10,32,34"
6955,596,2025-02-24,Single,"58,25,37"
6956,390,2023-09-07,Student,"19,30,5,14,36"
6957,7909,2023-09-02,Student,"24,31,35,16,36"
6958,2709,2023-08-18,Family,"21,26"
6959,4648,2023-05-03,Single,43
6960,7159,2025-03-15,Family,"28,49,21"
6961,2826,2024-06-10,Family,16
6962,7134,2024-07-07,Student,37
6963,2028,2023-07-15,Single,"38,25,50,13,19"
6964,5964,2024-06-15,Student,59
6965,1201,2023-04-02,Student,"54,37,40,44"
6966,2008,2024-05-25,Single,"40,31,57,59,53"
6967,1541,2024-01-18,Family,"48,38,44,53"
6968,5766,2024-05-17,Family,"28,26"
6969,2490,2023-07-17,Student,55
6970,8051,2024-10-13,Family,"55,52,47,42,20,14"
6971,7386,2024-11-01,Family,"7,56,32,41,19"
6972,496,2023-08-19,Single,"57,59,47"
6973,1799,2024-06-12,Family,"46,34"
6974,633,2023-10-16,Student,"7,51,12,55,52,28"
6975,1354,2023-09-06,Single,50
6976,4679,2023-05-15,Family,28
6977,7749,2024-02-21,Single,"6,43,49,39,56,24"
6978,1443,2023-09-02,Student,"43,18,20,30,35,34"
6979,9098,2024-08-12,Student,"56,6,45,36"
6980,265,2024-01-10,Family,"39,22,54,7,33,21"
6981,2967,2023-09-05,Single,"20,60,55,16,23"
6982,2993,2024-05-23,Student,"60,28,57,57,9,57"
6983,4112,2024-09-21,Student,"41,8,42,38"
6984,2008,2024-07-04,Family,"40,10,27,27"
6985,9083,2025-02-18,Single,40
6986,2715,2025-01-20,Family,"47,29"
6987,9073,2025-01-06,Single,"49,58,56,40,46,51"
6988,3515,2024-11-29,Student,"55,28,41"
6989,8735,2024-01-09,Single,"5,59"
6990,8701,2025-01-08,Single,"38,5"
6991,4424,2025-01-13,Single,"13,22"
6992,8416,2023-09-18,Student,"42,26,6,14"
6993,3447,2023-09-14,Family,"42,56,59,24"
6994,6248,2024-08-26,Family,"53,22,49"
6995,9136,2023-12-24,Family,"50,16,50,23,39,47"
6996,9158,2023-12-26,Student,"11,35,7,44,30"
6997,8211,2025-01-14,Student,"17,30,30,29"
6998,6270,2023-04-12,Single,"27,18,7,40,54,35"
6999,5850,2023-07-17,Family,11
7000,6566,2025-01-27,Family,"38,18"
7001,3331,2024-08-09,Student,"19,29,31,41,30"
7002,5080,2024-02-20,Single,"34,25"
7003,9383,2023-05-07,Single,"54,53,48,57"
7004,5236,2024-05-18,Student,"27,45,10,19,8"
7005,8836,2023-06-12,Family,"6,50,48,18,7,56"
7006,7564,2024-10-14,Family,39
7007,439,2024-11-20,Single,"7,43,53,23,60,37"
7008,1180,2025-02-16,Single,"28,22,54"
7009,8854,2024-07-12,Single,"51,33,20"
7010,4461,2023-07-04,Single,35
7011,8593,2024-02-16,Single,"52,27,45"
7012,5744,2023-04-12,Student,"54,10,47,36"
7013,2505,2024-12-02,Student,"13,16,33,11,5"
7014,2557,2024-09-15,Single,"37,40"
7015,5827,2024-10-14,Family,"31,49,23,44,35"
7016,1303,2024-01-26,Student,"27,40,9,16"
7017,2034,2024-11-12,Student,"26,38,59"
7018,8432,2024-02-02,Family,"53,52,42,57,37,59"
7019,8122,2023-06-29,Single,"38,51,5,55"
7020,5952,2023-07-30,Student,"47,12"
7021,9984,2024-05-01,Student,49
7022,9769,2025-02-10,Student,"53,18,25,56,43"
7023,7996,2024-11-06,Student,"6,44,41,52"
7024,7998,2023-12-12,Student,"20,26,19,8,41,50"
7025,9896,2024-01-03,Family,"25,13,43,52,55,27"
7026,8218,2024-03-19,Family,"59,39,29,40"
7027,9292,2024-06-28,Student,"26,9,19,27,20,26"
7028,3205,2024-12-30,Student,"17,31,60,10,57"
7029,7049,2024-11-23,Student,"21,35,56,34,48"
7030,1967,2024-09-15,Student,40
7031,696,2024-10-07,Student,"34,56,48"
7032,5271,2024-06-22,Student,"49,13,38,35,35,15"
7033,2359,2024-03-18,Single,"22,25"
7034,9584,2023-10-17,Family,"16,56,15,58,58"
7035,6320,2023-06-04,Student,43
7036,7513,2024-03-24,Single,17
7037,6826,2023-11-17,Single,"31,55,18"
7038,5252,2024-03-28,Family,"12,44,59,44,7,8"
7039,9959,2024-02-20,Student,"30,51"
7040,6812,2024-12-17,Student,"42,59,45"
7041,2102,2024-06-06,Single,"42,48"
7042,4866,2024-07-11,Student,27
7043,1412,2025-03-03,Student,"45,58,7,50"
7044,7854,2025-02-06,Family,"22,40,9,14"
7045,7573,2025-02-05,Student,17
7046,4238,2024-08-10,Student,"8,43"
7047,2876,2024-03-04,Single,"24,47,36,36"
7048,4567,2024-06-12,Single,"32,9,28,43"
7049,6315,2023-06-20,Single,"43,25,16,43,37,25"
7050,5139,2025-03-23,Single,"5,47,24"
7051,5858,2023-11-25,Student,"32,9,49"
7052,1004,2023-12-10,Single,"24,19,29,10,39,51"
7053,1724,2025-03-23,Student,32
7054,3938,2024-04-21,Student,"41,26,38,44,28"
7055,7284,2024-03-15,Student,"32,58,32,47,16"
7056,3734,2024-12-03,Single,"31,56,24,47,8"
7057,1706,2023-11-11,Single,"9,43,51,54"
7058,5759,2023-04-08,Student,"14,43"
7059,1179,2023-10-09,Student,"36,16"
7060,1502,2024-04-16,Family,"29,19,8,59,51,24"
7061,2613,2025-03-22,Student,"13,58,13,38,37,47"
7062,3385,2023-12-04,Student,"41,33,9"
7063,2580,2023-05-13,Family,"43,11,19"
7064,3147,2023-07-31,Single,"22,29,55,30,50"
7065,2590,2024-05-24,Single,"50,54,35,55"
7066,4606,2023-12-16,Single,"45,43,36,29"
7067,7518,2025-01-06,Family,"32,60,40,21,26,51"
7068,4652,2023-08-14,Family,"45,19,27"
7069,6732,2023-12-25,Single,43
7070,2504,2024-09-17,Single,"21,19"
7071,4426,2024-08-28,Family,9
7072,9541,2024-01-22,Family,"47,32,6,38,5"
7073,263,2023-06-19,Student,"24,47"
7074,4242,2023-09-14,Student,"58,51,55"
7075,7273,2024-01-20,Student,"42,19"
7076,585,2025-03-01,Single,"44,58,22"
7077,2789,2023-05-13,Family,"52,18"
7078,7046,2023-08-25,Single,"30,23,35,39"
7079,1460,2025-03-23,Single,"19,11,55,29,45"
7080,1835,2023-09-01,Student,"52,27,32,57"
7081,7972,2024-01-27,Student,"30,21,55,55,53,16"
7082,8166,2024-04-20,Family,"20,55,24,17"
7083,8367,2023-10-07,Family,"41,7,42,59,32"
7084,1460,2024-07-12,Student,19
7085,6290,2024-05-30,Single,"25,17,49,30"
7086,2091,2025-01-03,Family,"26,12,46"
7087,7464,2023-04-28,Single,15
7088,4144,2024-03-05,Student,"5,23,6"
7089,865,2024-01-19,Student,"23,14"
7090,6772,2024-09-27,Family,"43,55"
7091,3077,2024-04-03,Single,"49,40,5,11"
7092,1087,2025-02-15,Family,"30,6,40,54"
7093,6860,2024-09-20,Family,"41,16,55"
7094,4991,2025-02-01,Single,"59,32,49,45,19"
7095,6657,2024-11-23,Single,"9,15,23,45,28"
7096,8907,2023-07-23,Family,8
7097,419,2024-08-18,Family,"26,6,60,27"
7098,3355,2024-01-07,Family,"10,43"
7099,3823,2024-08-22,Family,"60,58,37,16"
7100,8657,2023-12-11,Family,"30,8,11,46"
7101,9886,2025-02-20,Single,"53,29,35,51,11"
7102,7174,2025-01-05,Single,"57,24"
7103,392,2023-11-12,Family,"48,35,56,54"
7104,9459,2025-01-03,Student,25
7105,4881,2024-08-31,Family,"57,55,5,40"
7106,6960,2024-03-05,Student,"54,22,23,36"
7107,8501,2024-02-16,Student,"17,12"
7108,8976,2025-01-19,Family,"33,8,57,24,48"
7109,8533,2024-07-27,Single,"27,38,27,53,10"
7110,1763,2024-12-07,Student,"39,42"
7111,5156,2024-12-14,Family,"7,53"
7112,8299,2024-02-16,Family,"44,38"
7113,5912,2024-04-07,Single,"8,28,49"
7114,6114,2023-05-01,Family,"18,32,13"
7115,5445,2025-01-29,Single,"16,56"
7116,4910,2024-10-22,Student,"12,37,38"
7117,1670,2023-12-23,Family,"49,51,57"
7118,2069,2023-11-10,Single,"55,41"
7119,2896,2023-06-14,Family,"55,54,33,14"
7120,120,2025-02-09,Family,"46,58,53,41,16,26"
7121,8399,2023-03-31,Single,"44,8,36,9"
7122,2348,2023-05-04,Student,"30,26,16"
7123,2766,2024-09-11,Family,"46,13,5,45,30"
7124,8188,2023-03-31,Single,"24,21,33,39,46"
7125,7315,2023-04-24,Single,"24,21,13,50,20,45"
7126,7874,2024-09-19,Single,"29,43,57"
7127,5120,2023-04-10,Single,"13,53,24,22"
7128,6395,2024-04-28,Family,"40,8,10,12"
7129,7960,2024-06-06,Student,"54,12,58,44"
7130,8923,2025-02-12,Family,"32,32,5,5,57,15"
7131,5130,2024-03-05,Single,"34,36,58"
7132,8620,2024-08-10,Family,"46,9,60,25,31,14"
7133,8931,2024-08-11,Single,"9,47,26,41"
7134,8862,2024-10-19,Single,"33,13,43"
7135,3250,2025-03-18,Student,"15,37,52,20,54,13"
7136,5574,2024-04-24,Single,23
7137,821,2025-01-25,Single,"11,36,21"
7138,9515,2023-12-11,Single,"38,5,6,10,13"
7139,3970,2024-02-07,Single,"18,42,34,17,49,39"
7140,4904,2023-04-02,Student,"58,11,22,59,23,53"
7141,920,2024-02-26,Single,"35,54"
7142,5420,2023-04-29,Family,"7,17"
7143,3703,2024-03-13,Student,"16,18,58,15,27,38"
7144,8014,2024-09-11,Single,"7,8,27,9,23,11"
7145,1245,2024-10-15,Student,24
7146,1355,2024-10-11,Family,"28,7,14,32,24"
7147,9723,2024-07-28,Family,"6,18,31,41,12"
7148,8998,2023-07-21,Student,"7,8"
7149,533,2023-05-14,Single,"37,32,11"
7150,9523,2024-10-22,Family,43
7151,4118,2024-03-19,Single,"48,39"
7152,1758,2023-09-06,Student,"59,49,50,58,39"
7153,6344,2024-07-13,Family,9
7154,619,2023-08-05,Student,24
7155,8845,2023-07-02,Single,"28,11"
7156,472,2025-03-14,Family,"17,17,58,15"
7157,9428,2024-05-11,Student,"22,46,22,19,14,47"
7158,4517,2023-07-17,Family,"29,16"
7159,5269,2024-04-18,Student,"9,21,33,34,52"
7160,5326,2023-11-03,Single,"52,35,59,18,40"
7161,7841,2023-03-28,Single,"33,36,45,36,60"
7162,3873,2024-03-13,Student,"37,12,38,29,53"
7163,6225,2023-08-26,Student,"59,20,52,14,29"
7164,3332,2023-05-06,Student,"26,26,12,50,12,17"
7165,8932,2024-09-10,Family,"47,34"
7166,9945,2024-03-21,Single,"42,57,6"
7167,8587,2023-08-12,Single,"29,56"
7168,3245,2025-01-20,Single,"8,32,22"
7169,3760,2024-12-31,Student,"35,16,50"
7170,3860,2025-03-05,Family,"45,16,16"
7171,5311,2024-02-25,Family,"20,9,11"
7172,9579,2023-10-25,Student,"29,32,51"
7173,5734,2024-02-08,Student,"60,45,58,51,21"
7174,4564,2025-02-25,Family,"59,56,21,14,18"
7175,941,2023-08-29,Single,56
7176,7476,2024-06-07,Student,"34,35,54"
7177,3590,2024-04-17,Student,"31,53,19,5,16,51"
7178,5976,2025-03-13,Family,"29,10,45,32"
7179,6618,2024-03-21,Student,"28,52,26"
7180,8592,2025-01-06,Family,"32,34"
7181,3355,2024-08-09,Family,"10,13,50"
7182,8251,2024-02-09,Family,28
7183,3505,2024-12-16,Family,"55,58,49,19,10,59"
7184,838,2023-09-11,Student,"47,49"
7185,3726,2023-09-14,Family,"46,7,14,17,37,39"
7186,4967,2024-07-25,Student,"12,24,49,59,58,40"
7187,1325,2023-11-16,Family,"35,27"
7188,3452,2023-08-08,Student,"17,14,29,10"
7189,4795,2024-07-03,Student,20
7190,8552,2024-01-02,Family,"26,46,34,37"
7191,2505,2024-03-27,Student,"13,6"
7192,9681,2024-01-12,Family,"57,18,56"
7193,3833,2025-03-07,Student,"30,26,34,14,6,58"
7194,4700,2024-08-25,Student,"33,40,34,36,47,33"
7195,2115,2024-05-30,Single,"9,25"
7196,4497,2024-06-21,Family,6
7197,1919,2024-10-30,Single,"20,57,24,19"
7198,1741,2025-03-09,Family,"27,8,12"
7199,7186,2024-10-14,Single,"17,15,14"
7200,4223,2025-02-05,Family,"30,44,26"
7201,27,2024-05-06,Family,21
7202,2758,2025-01-04,Student,"59,47,28,20,48"
7203,3667,2023-05-15,Single,"50,29,25"
7204,4629,2025-03-16,Family,16
7205,1227,2023-11-21,Family,"47,26"
7206,1037,2024-09-09,Student,"29,18,59"
7207,6843,2024-07-23,Single,"51,44,14,55,49"
7208,3237,2023-11-23,Family,"31,15,33,52,53,18"
7209,5572,2024-10-17,Single,"38,12,41,24,40"
7210,5018,2023-06-05,Student,"10,38,24,30,40"
7211,4346,2024-11-25,Family,"30,22,38,7"
7212,542,2024-04-29,Student,53
7213,3223,2023-06-08,Single,"36,11,54"
7214,4565,2024-05-31,Single,"49,22"
7215,7418,2023-12-05,Single,"14,10"
7216,9936,2025-02-25,Single,"55,57"
7217,7082,2024-06-10,Family,"57,54,33,36,10,48"
7218,3325,2024-10-07,Family,"22,9"
7219,973,2024-02-18,Single,"37,29,37,29,5"
7220,1424,2023-05-05,Student,"13,10,24"
7221,2762,2024-01-02,Student,"33,10,48,24,51,40"
7222,6169,2024-02-29,Single,"39,24,52,54"
7223,7901,2023-10-08,Student,12
7224,2709,2023-08-16,Family,"21,57,37,48,33"
7225,372,2023-09-04,Student,30
7226,6987,2024-02-10,Single,"59,55,11"
7227,450,2023-12-30,Single,"46,36,49,16,5"
7228,9096,2024-06-12,Family,"32,16,10,16,39,22"
7229,7520,2023-06-30,Student,50
7230,1774,2024-02-29,Single,18
7231,6281,2023-06-09,Single,"58,57"
7232,2714,2024-12-02,Family,"58,20,29,48,9,31"
7233,6436,2024-10-04,Student,"53,18,12,7,40"
7234,9053,2024-05-17,Family,"36,18"
7235,1865,2023-07-02,Single,"8,11,24,23,47"
7236,4426,2024-08-26,Student,"9,29,57,31,32,51"
7237,6093,2023-06-24,Family,"9,22,23"
7238,2041,2024-06-14,Family,"34,54,12,33,31,34"
7239,8321,2025-01-31,Single,"30,15"
7240,7832,2024-08-24,Single,"60,32,50"
